,AGENCE,CODE RESPONSABLE,,,
CLIENACLI,CLIENAAGE,CLIENARES,CLIENACRE,SABVERSION,
853335,102,21,1140604,0,
853370,102,21,1140604,0,
853371,102,21,1140604,0,
853372,102,21,1140604,0,
853373,102,21,1140604,0,
853379,102,21,1140604,0,
853624,102,21,1140604,0,
853625,102,21,1140604,0,
853638,102,21,1140604,0,
853684,102,21,1140604,0,
853708,102,21,1140604,0,
853780,102,21,1140604,0,
853836,102,21,1140604,0,
853837,102,21,1140604,0,
853853,102,21,1140604,0,
853868,102,21,1140604,0,
853872,102,21,1140604,0,
853904,102,21,1140604,0,
853911,102,21,1140604,0,
853912,102,21,1140604,0,
853913,102,21,1140604,0,
853914,102,21,1140604,0,
853915,102,21,1140604,0,
854013,102,21,1140604,0,
854277,102,21,1140604,0,
854278,102,21,1140604,0,
854331,102,21,1140604,0,
854368,102,21,1140604,0,
854456,102,21,1140604,0,
854500,102,21,1140604,0,
854553,102,21,1140604,0,
854560,102,21,1140604,0,
854571,102,21,1140604,0,
854656,102,21,1140604,0,
854664,102,21,1140604,0,
854908,102,21,1140604,0,
854921,102,21,1140604,0,
854941,102,21,1140604,0,
855021,102,21,1140604,0,
855022,102,21,1140604,0,
855048,102,21,1140604,0,
855180,102,21,1140604,0,
855181,102,21,1140604,0,
855236,102,21,1140604,0,
855388,102,21,1140604,0,
855394,102,21,1140604,0,
855411,102,21,1140604,0,
855510,102,21,1140604,0,
855576,102,21,1140604,0,
855577,102,21,1140604,0,
855590,102,21,1140604,0,
855651,102,21,1140604,0,
855654,102,21,1140604,0,
855753,102,21,1140604,0,
855886,102,21,1140604,0,
855938,102,21,1140604,0,
856107,102,21,1140604,0,
856115,102,21,1140604,0,
856151,102,21,1140604,0,
856277,102,21,1140604,0,
856278,102,21,1140604,0,
856390,102,21,1140604,0,
856403,102,21,1140604,0,
856404,102,21,1140604,0,
856444,102,21,1140604,0,
856459,102,21,1140604,0,
856474,102,21,1140604,0,
856492,102,21,1140604,0,
856525,102,21,1140604,0,
856527,102,21,1140604,0,
856555,102,21,1140604,0,
856581,102,21,1140604,0,
856585,102,21,1140604,0,
856807,102,21,1140604,0,
856848,102,21,1140604,0,
856900,102,21,1140604,0,
856932,102,21,1140604,0,
856946,102,21,1140604,0,
857117,102,21,1140604,0,
857194,102,21,1140604,0,
857365,102,21,1140604,0,
857380,102,21,1140604,0,
857383,102,21,1140604,0,
857393,102,21,1140604,0,
857420,102,21,1140604,0,
857788,102,21,1140604,0,
857801,102,21,1140604,0,
857875,102,21,1140604,0,
857884,102,21,1140604,0,
857885,102,21,1140604,0,
857928,102,21,1140604,0,
857929,102,21,1140604,0,
857999,102,21,1140604,0,
858070,102,21,1140604,0,
858103,102,21,1140604,0,
858117,102,21,1140604,0,
858179,102,21,1140604,0,
858311,102,21,1140604,0,
858402,102,21,1140604,0,
858489,102,21,1140604,0,
858516,102,21,1140604,0,
858570,102,21,1140604,0,
858636,102,21,1140604,0,
858681,102,21,1140604,0,
858711,102,21,1140604,0,
858763,102,21,1140604,0,
858914,102,21,1140604,0,
858978,102,21,1140604,0,
858986,102,21,1140604,0,
858987,102,21,1140604,0,
859047,102,21,1140604,0,
859151,102,21,1140604,0,
859163,102,21,1140604,0,
859184,102,21,1140604,0,
859213,102,21,1140604,0,
859255,102,21,1140604,0,
859307,102,21,1140604,0,
859358,102,21,1140604,0,
859519,102,21,1140604,0,
859534,102,21,1140604,0,
859554,102,21,1140604,0,
859555,102,21,1140604,0,
859591,102,21,1140604,0,
859692,102,21,1140604,0,
859703,102,21,1140604,0,
859809,102,21,1140604,0,
859884,102,21,1140604,0,
860002,102,21,1140604,0,
860030,102,21,1140604,0,
860072,102,21,1140604,0,
860151,102,21,1140604,0,
860289,102,21,1140604,0,
860331,102,21,1140604,0,
860341,102,21,1140604,0,
860343,102,21,1140604,0,
860344,102,21,1140604,0,
860386,102,21,1140604,0,
860512,102,21,1140604,0,
860680,102,21,1140604,0,
860797,102,21,1140604,0,
860842,102,21,1140604,0,
861038,102,21,1140604,0,
861342,102,21,1140604,0,
861373,102,21,1140604,0,
861542,102,21,1140604,0,
861656,102,21,1140604,0,
861733,102,21,1140604,0,
861835,102,21,1140604,0,
861963,102,21,1140604,0,
861990,102,21,1140604,0,
861995,102,21,1140604,0,
862020,102,21,1140604,0,
862057,102,21,1140604,0,
862147,102,21,1140604,0,
862148,102,21,1140604,0,
862150,102,21,1140604,0,
862159,102,21,1140604,0,
862163,102,21,1140604,0,
862177,102,21,1140604,0,
862272,102,21,1140604,0,
862286,102,21,1140604,0,
862372,102,21,1140604,0,
862381,102,21,1140604,0,
862448,102,21,1140604,0,
862498,102,21,1140604,0,
862535,102,21,1140604,0,
862577,102,21,1140604,0,
862612,102,21,1140604,0,
862640,102,21,1140604,0,
862651,102,21,1140604,0,
862699,102,21,1140604,0,
862714,102,21,1140604,0,
862718,102,21,1140604,0,
862789,102,21,1140604,0,
862795,102,21,1140604,0,
862841,102,21,1140604,0,
863007,102,21,1140604,0,
863058,102,21,1140604,0,
863067,102,21,1140604,0,
863081,102,21,1140604,0,
863094,102,21,1140604,0,
863265,102,21,1140604,0,
863272,102,21,1140604,0,
863340,102,21,1140604,0,
863349,102,21,1140604,0,
863404,102,21,1140604,0,
863592,102,21,1140604,0,
863713,102,21,1140604,0,
863776,102,21,1140604,0,
863785,102,21,1140604,0,
863904,102,21,1140604,0,
863921,102,21,1140604,0,
864047,102,21,1140604,0,
864105,102,21,1140604,0,
864180,102,21,1140604,0,
864181,102,21,1140604,0,
864243,102,21,1140604,0,
864280,102,21,1140604,0,
864355,102,21,1140604,0,
864455,102,21,1140604,0,
864525,102,21,1140604,0,
864558,102,21,1140604,0,
864559,102,21,1140604,0,
864828,102,21,1140604,0,
864863,102,21,1140604,0,
864911,102,21,1140604,0,
864978,102,21,1140604,0,
865034,102,21,1140604,0,
865040,102,21,1140604,0,
865234,102,21,1140604,0,
865269,102,21,1140604,0,
865307,102,21,1140604,0,
865591,102,21,1140604,0,
865596,102,21,1140604,0,
865641,102,21,1140604,0,
865660,102,21,1140604,0,
865738,102,21,1140604,0,
865846,102,21,1140604,0,
865863,102,21,1140604,0,
865864,102,21,1140604,0,
865901,102,21,1140604,0,
865902,102,21,1140604,0,
865950,102,21,1140604,0,
865966,102,21,1140604,0,
866074,102,21,1140604,0,
866075,102,21,1140604,0,
866076,102,21,1140604,0,
866078,102,21,1140604,0,
866658,102,21,1140604,0,
866705,102,21,1140604,0,
866806,102,21,1140604,0,
866807,102,21,1140604,0,
866809,102,21,1140604,0,
867020,102,21,1140604,0,
867046,102,21,1140604,0,
867148,102,21,1140604,0,
867150,102,21,1140604,0,
867277,102,21,1140604,0,
867279,102,21,1140604,0,
867555,102,21,1140604,0,
867633,102,21,1140604,0,
867674,102,21,1140604,0,
867679,102,21,1140604,0,
867681,102,21,1140604,0,
867827,102,21,1140604,0,
867997,102,21,1140604,0,
868160,102,21,1140604,0,
868179,102,21,1140604,0,
868295,102,21,1140604,0,
868339,102,21,1140604,0,
868352,102,21,1140604,0,
868356,102,21,1140604,0,
868364,102,21,1140604,0,
868414,102,21,1140604,0,
868474,102,21,1140604,0,
868549,102,21,1140604,0,
868553,102,21,1140604,0,
868573,102,21,1140604,0,
868604,102,21,1140604,0,
868606,102,21,1140604,0,
868710,102,21,1140604,0,
868754,102,21,1140604,0,
868933,102,21,1140604,0,
868941,102,21,1140604,0,
868996,102,21,1140604,0,
869054,102,21,1140604,0,
869057,102,21,1140604,0,
869076,102,21,1140604,0,
869131,102,21,1140604,0,
869213,102,21,1140604,0,
869364,102,21,1140604,0,
869366,102,21,1140604,0,
869467,102,21,1140604,0,
869634,102,21,1140604,0,
869648,102,21,1140604,0,
869756,102,21,1140604,0,
869757,102,21,1140604,0,
869813,102,21,1140604,0,
869819,102,21,1140604,0,
869844,102,21,1140604,0,
869926,102,21,1140604,0,
869974,102,21,1140604,0,
869999,102,21,1140604,0,
870124,102,21,1140604,0,
870159,102,21,1140604,0,
870289,102,21,1140604,0,
870305,102,21,1140604,0,
870325,102,21,1140604,0,
870343,102,21,1140604,0,
870414,102,21,1140604,0,
870486,102,21,1140604,0,
870504,102,21,1140604,0,
870596,102,21,1140604,0,
870618,102,21,1140604,0,
870679,102,21,1140604,0,
870852,102,21,1140604,0,
870946,102,21,1140604,0,
871002,102,21,1140604,0,
871073,102,21,1140604,0,
871085,102,21,1140604,0,
871106,102,21,1140604,0,
871125,102,21,1140604,0,
871149,102,21,1140604,0,
871161,102,21,1140604,0,
871191,102,21,1140604,0,
871336,102,21,1140604,0,
871378,102,21,1140604,0,
871470,102,21,1140604,0,
871489,102,21,1140604,0,
871504,102,21,1140604,0,
871649,102,21,1140604,0,
871681,102,21,1140604,0,
871740,102,21,1140604,0,
871811,102,21,1140604,0,
871850,102,21,1140604,0,
871865,102,21,1140604,0,
871867,102,21,1140604,0,
871902,102,21,1140604,0,
871941,102,21,1140604,0,
872100,102,21,1140604,0,
872119,102,21,1140604,0,
872122,102,21,1140604,0,
872130,102,21,1140604,0,
872140,102,21,1140604,0,
872262,102,21,1140604,0,
872275,102,21,1140604,0,
872286,102,21,1140604,0,
872349,102,21,1140604,0,
872475,102,21,1140604,0,
872631,102,21,1140604,0,
872706,102,21,1140604,0,
872716,102,21,1140604,0,
872768,102,21,1140604,0,
872978,102,21,1140604,0,
873102,102,21,1140604,0,
873143,102,21,1140604,0,
873144,102,21,1140604,0,
873286,102,21,1140604,0,
873355,102,21,1140604,0,
873411,102,21,1140604,0,
873433,102,21,1140604,0,
873482,102,21,1140604,0,
873512,102,21,1140604,0,
873520,102,21,1140604,0,
873556,102,21,1140604,0,
873557,102,21,1140604,0,
873570,102,21,1140604,0,
873576,102,21,1140604,0,
873630,102,21,1140604,0,
873638,102,21,1140604,0,
873904,102,21,1140604,0,
873945,102,21,1140604,0,
873996,102,21,1140604,0,
874002,102,21,1140604,0,
874078,102,21,1140604,0,
874167,102,21,1140604,0,
874219,102,21,1140604,0,
874334,102,21,1140604,0,
874380,102,21,1140604,0,
874435,102,21,1140604,0,
874507,102,21,1140604,0,
874596,102,21,1140604,0,
874620,102,21,1140604,0,
874663,102,21,1140604,0,
874673,102,21,1140604,0,
874701,102,21,1140604,0,
874761,102,21,1140604,0,
874800,102,21,1140604,0,
874808,102,21,1140604,0,
874834,102,21,1140604,0,
874837,102,21,1140604,0,
874886,102,21,1140604,0,
874889,102,21,1140604,0,
874901,102,21,1140604,0,
874940,102,21,1140604,0,
874977,102,21,1140604,0,
875103,102,21,1140604,0,
875127,102,21,1140604,0,
875424,102,21,1140604,0,
875439,102,21,1140604,0,
875441,102,21,1140604,0,
875568,102,21,1140604,0,
875586,102,21,1140604,0,
875589,102,21,1140604,0,
875603,102,21,1140604,0,
875608,102,21,1140604,0,
875725,102,21,1140604,0,
875772,102,21,1140604,0,
875785,102,21,1140604,0,
875803,102,21,1140604,0,
875879,102,21,1140604,0,
875896,102,21,1140604,0,
875897,102,21,1140604,0,
875910,102,21,1140604,0,
875945,102,21,1140604,0,
875948,102,21,1140604,0,
875949,102,21,1140604,0,
876025,102,21,1140604,0,
876062,102,21,1140604,0,
876087,102,21,1140604,0,
876088,102,21,1140604,0,
876090,102,21,1140604,0,
876095,102,21,1140604,0,
876096,102,21,1140604,0,
876130,102,21,1140604,0,
876133,102,21,1140604,0,
876134,102,21,1140604,0,
876252,102,21,1140604,0,
876271,102,21,1140604,0,
876447,102,21,1140604,0,
876642,102,21,1140604,0,
876671,102,21,1140604,0,
876683,102,21,1140604,0,
876698,102,21,1140604,0,
876742,102,21,1140604,0,
876784,102,21,1140604,0,
876808,102,21,1140604,0,
876815,102,21,1140604,0,
876846,102,21,1140604,0,
877065,102,21,1140604,0,
877071,102,21,1140604,0,
877154,102,21,1140604,0,
877173,102,21,1140604,0,
877223,102,21,1140604,0,
877318,102,21,1140604,0,
877358,102,21,1140604,0,
877382,102,21,1140604,0,
877479,102,21,1140604,0,
877480,102,21,1140604,0,
877514,102,21,1140604,0,
877518,102,21,1140604,0,
877584,102,21,1140604,0,
877606,102,21,1140604,0,
877665,102,21,1140604,0,
877676,102,21,1140604,0,
877690,102,21,1140604,0,
877693,102,21,1140604,0,
877698,102,21,1140604,0,
877699,102,21,1140604,0,
877734,102,21,1140604,0,
877735,102,21,1140604,0,
877742,102,21,1140604,0,
877782,102,21,1140604,0,
877783,102,21,1140604,0,
877784,102,21,1140604,0,
877786,102,21,1140604,0,
877792,102,21,1140604,0,
877793,102,21,1140604,0,
877797,102,21,1140604,0,
877864,102,21,1140604,0,
877871,102,21,1140604,0,
877908,102,21,1140604,0,
877961,102,21,1140604,0,
877970,102,21,1140604,0,
878019,102,21,1140604,0,
878119,102,21,1140604,0,
878126,102,21,1140604,0,
878252,102,21,1140604,0,
878328,102,21,1140604,0,
878339,102,21,1140604,0,
878362,102,21,1140604,0,
878363,102,21,1140604,0,
878396,102,21,1140604,0,
878439,102,21,1140604,0,
878468,102,21,1140604,0,
878530,102,21,1140604,0,
878576,102,21,1140604,0,
878577,102,21,1140604,0,
878607,102,21,1140604,0,
878657,102,21,1140604,0,
878866,102,21,1140604,0,
878964,102,21,1140604,0,
879086,102,21,1140604,0,
879094,102,21,1140604,0,
879164,102,21,1140604,0,
879238,102,21,1140604,0,
879269,102,21,1140604,0,
879270,102,21,1140604,0,
879371,102,21,1140604,0,
879377,102,21,1140604,0,
879382,102,21,1140604,0,
879385,102,21,1140604,0,
879388,102,21,1140604,0,
879392,102,21,1140604,0,
879439,102,21,1140604,0,
879516,102,21,1140604,0,
879521,102,21,1140604,0,
879618,102,21,1140604,0,
879620,102,21,1140604,0,
879634,102,21,1140604,0,
879645,102,21,1140604,0,
879656,102,21,1140604,0,
879671,102,21,1140604,0,
879704,102,21,1140604,0,
879879,102,21,1140604,0,
879926,102,21,1140604,0,
879984,102,21,1140604,0,
879996,102,21,1140604,0,
879997,102,21,1140604,0,
880001,102,21,1140604,0,
880095,102,21,1140604,0,
880287,102,21,1140604,0,
880289,102,21,1140604,0,
880369,102,21,1140604,0,
880411,102,21,1140604,0,
880514,102,21,1140604,0,
880515,102,21,1140604,0,
880554,102,21,1140604,0,
880555,102,21,1140604,0,
880595,102,21,1140604,0,
880630,102,21,1140604,0,
880733,102,21,1140604,0,
880761,102,21,1140604,0,
880795,102,21,1140604,0,
880840,102,21,1140604,0,
880902,102,21,1140604,0,
880936,102,21,1140604,0,
880942,102,21,1140604,0,
880945,102,21,1140604,0,
881000,102,21,1140604,0,
881001,102,21,1140604,0,
881002,102,21,1140604,0,
881070,102,21,1140604,0,
881071,102,21,1140604,0,
881199,102,21,1140604,0,
881324,102,21,1140604,0,
881369,102,21,1140604,0,
881376,102,21,1140604,0,
881560,102,21,1140604,0,
881602,102,21,1140604,0,
881628,102,21,1140604,0,
881747,102,21,1140604,0,
881802,102,21,1140604,0,
881826,102,21,1140604,0,
881913,102,21,1140604,0,
881916,102,21,1140604,0,
881964,102,21,1140604,0,
882026,102,21,1140604,0,
882063,102,21,1140604,0,
882077,102,21,1140604,0,
882170,102,21,1140604,0,
882299,102,21,1140604,0,
882560,102,21,1140604,0,
882561,102,21,1140604,0,
882588,102,21,1140604,0,
882617,102,21,1140604,0,
882716,102,21,1140604,0,
882722,102,21,1140604,0,
882873,102,21,1140604,0,
882991,102,21,1140604,0,
883036,102,21,1140604,0,
883101,102,21,1140604,0,
883196,102,21,1140604,0,
883236,102,21,1140604,0,
883384,102,21,1140604,0,
883401,102,21,1140604,0,
883442,102,21,1140604,0,
883451,102,21,1140604,0,
883502,102,21,1140604,0,
883587,102,21,1140604,0,
883625,102,21,1140604,0,
883706,102,21,1140604,0,
883785,102,21,1140604,0,
883798,102,21,1140604,0,
883811,102,21,1140604,0,
883892,102,21,1140604,0,
883923,102,21,1140604,0,
883934,102,21,1140604,0,
883940,102,21,1140604,0,
883958,102,21,1140604,0,
884029,102,21,1140604,0,
884042,102,21,1140604,0,
884118,102,21,1140604,0,
884123,102,21,1140604,0,
884162,102,21,1140604,0,
884241,102,21,1140604,0,
884269,102,21,1140604,0,
884287,102,21,1140604,0,
884399,102,21,1140604,0,
884467,102,21,1140604,0,
884556,102,21,1140604,0,
884558,102,21,1140604,0,
884591,102,21,1140604,0,
884739,102,21,1140604,0,
884834,102,21,1140604,0,
884888,102,21,1140604,0,
885006,102,21,1140604,0,
885015,102,21,1140604,0,
885017,102,21,1140604,0,
885018,102,21,1140604,0,
885054,102,21,1140604,0,
885104,102,21,1140604,0,
885105,102,21,1140604,0,
885138,102,21,1140604,0,
885143,102,21,1140604,0,
885348,102,21,1140604,0,
885603,102,21,1140604,0,
885617,102,21,1140604,0,
885707,102,21,1140604,0,
885708,102,21,1140604,0,
885714,102,21,1140604,0,
885715,102,21,1140604,0,
885752,102,21,1140604,0,
885779,102,21,1140604,0,
885780,102,21,1140604,0,
885841,102,21,1140604,0,
885850,102,21,1140604,0,
885920,102,21,1140604,0,
885975,102,21,1140604,0,
885977,102,21,1140604,0,
886107,102,21,1140604,0,
886151,102,21,1140604,0,
886241,102,21,1140604,0,
886362,102,21,1140604,0,
886400,102,21,1140604,0,
886404,102,21,1140604,0,
886460,102,21,1140604,0,
886531,102,21,1140604,0,
886560,102,21,1140604,0,
886590,102,21,1140604,0,
886601,102,21,1140604,0,
886604,102,21,1140604,0,
886618,102,21,1140604,0,
886664,102,21,1140604,0,
886849,102,21,1140604,0,
886942,102,21,1140604,0,
887080,102,21,1140604,0,
887084,102,21,1140604,0,
887135,102,21,1140604,0,
887261,102,21,1140604,0,
887381,102,21,1140604,0,
887457,102,21,1140604,0,
887462,102,21,1140604,0,
887529,102,21,1140604,0,
887536,102,21,1140604,0,
887607,102,21,1140604,0,
887622,102,21,1140604,0,
887798,102,21,1140604,0,
887869,102,21,1140604,0,
887870,102,21,1140604,0,
887872,102,21,1140604,0,
887930,102,21,1140604,0,
887931,102,21,1140604,0,
887983,102,21,1140604,0,
887984,102,21,1140604,0,
888006,102,21,1140604,0,
888112,102,21,1140604,0,
888157,102,21,1140604,0,
888271,102,21,1140604,0,
888338,102,21,1140604,0,
888397,102,21,1140604,0,
888412,102,21,1140604,0,
888428,102,21,1140604,0,
888439,102,21,1140604,0,
888523,102,21,1140604,0,
888560,102,21,1140604,0,
888589,102,21,1140604,0,
888616,102,21,1140604,0,
888712,102,21,1140604,0,
888772,102,21,1140604,0,
888891,102,21,1140604,0,
888960,102,21,1140604,0,
888986,102,21,1140604,0,
889090,102,21,1140604,0,
889168,102,21,1140604,0,
889225,102,21,1140604,0,
889308,102,21,1140604,0,
889309,102,21,1140604,0,
889454,102,21,1140604,0,
889474,102,21,1140604,0,
889707,102,21,1140604,0,
889731,102,21,1140604,0,
889805,102,21,1140604,0,
889858,102,21,1140604,0,
889880,102,21,1140604,0,
889933,102,21,1140604,0,
890084,102,21,1140604,0,
890165,102,21,1140604,0,
890192,102,21,1140604,0,
890218,102,21,1140604,0,
890236,102,21,1140604,0,
890243,102,21,1140604,0,
890294,102,21,1140604,0,
890409,102,21,1140604,0,
890542,102,21,1140604,0,
890569,102,21,1140604,0,
890571,102,21,1140604,0,
890583,102,21,1140604,0,
890613,102,21,1140604,0,
890615,102,21,1140604,0,
890695,102,21,1140604,0,
890737,102,21,1140604,0,
890800,102,21,1140604,0,
890820,102,21,1140604,0,
890890,102,21,1140604,0,
890924,102,21,1140604,0,
891022,102,21,1140604,0,
891035,102,21,1140604,0,
891041,102,21,1140604,0,
891059,102,21,1140604,0,
891136,102,21,1140604,0,
891184,102,21,1140604,0,
891229,102,21,1140604,0,
891244,102,21,1140604,0,
891269,102,21,1140604,0,
891473,102,21,1140604,0,
891533,102,21,1140604,0,
891563,102,21,1140604,0,
891565,102,21,1140604,0,
891690,102,21,1140604,0,
891884,102,21,1140604,0,
891960,102,21,1140604,0,
891961,102,21,1140604,0,
892066,102,21,1140604,0,
892261,102,21,1140604,0,
892267,102,21,1140604,0,
892405,102,21,1140604,0,
892424,102,21,1140604,0,
892774,102,21,1140604,0,
892775,102,21,1140604,0,
893006,102,21,1140604,0,
893007,102,21,1140604,0,
893022,102,21,1140604,0,
893023,102,21,1140604,0,
893060,102,21,1140604,0,
893200,102,21,1140604,0,
893396,102,21,1140604,0,
893397,102,21,1140604,0,
893446,102,21,1140604,0,
893447,102,21,1140604,0,
893540,102,21,1140604,0,
893577,102,21,1140604,0,
893579,102,21,1140604,0,
893620,102,21,1140604,0,
893672,102,21,1140604,0,
893673,102,21,1140604,0,
893783,102,21,1140604,0,
893881,102,21,1140604,0,
893948,102,21,1140604,0,
893968,102,21,1140604,0,
894030,102,21,1140604,0,
894031,102,21,1140604,0,
894049,102,21,1140604,0,
894050,102,21,1140604,0,
894051,102,21,1140604,0,
894055,102,21,1140604,0,
894059,102,21,1140604,0,
894108,102,21,1140604,0,
894110,102,21,1140604,0,
894129,102,21,1140604,0,
894177,102,21,1140604,0,
894182,102,21,1140604,0,
894183,102,21,1140604,0,
894192,102,21,1140604,0,
894223,102,21,1140604,0,
894307,102,21,1140604,0,
894318,102,21,1140604,0,
894329,102,21,1140604,0,
894356,102,21,1140604,0,
894378,102,21,1140604,0,
894441,102,21,1140604,0,
894474,102,21,1140604,0,
894560,102,21,1140604,0,
894578,102,21,1140604,0,
894628,102,21,1140604,0,
894700,102,21,1140604,0,
894702,102,21,1140604,0,
894780,102,21,1140604,0,
894852,102,21,1140604,0,
894880,102,21,1140604,0,
894903,102,21,1140604,0,
894956,102,21,1140604,0,
894958,102,21,1140604,0,
894975,102,21,1140604,0,
894990,102,21,1140604,0,
894991,102,21,1140604,0,
895089,102,21,1140604,0,
895090,102,21,1140604,0,
895096,102,21,1140604,0,
895099,102,21,1140604,0,
895101,102,21,1140604,0,
895106,102,21,1140604,0,
895107,102,21,1140604,0,
895141,102,21,1140604,0,
895142,102,21,1140604,0,
895162,102,21,1140604,0,
895164,102,21,1140604,0,
895174,102,21,1140604,0,
895184,102,21,1140604,0,
895188,102,21,1140604,0,
895348,102,21,1140604,0,
895440,102,21,1140604,0,
895442,102,21,1140604,0,
895491,102,21,1140604,0,
895588,102,21,1140604,0,
895728,102,21,1140604,0,
895743,102,21,1140604,0,
895744,102,21,1140604,0,
895852,102,21,1140604,0,
895890,102,21,1140604,0,
896041,102,21,1140604,0,
896181,102,21,1140604,0,
896333,102,21,1140604,0,
896363,102,21,1140604,0,
896408,102,21,1140604,0,
896409,102,21,1140604,0,
896567,102,21,1140604,0,
896675,102,21,1140604,0,
896805,102,21,1140604,0,
896908,102,21,1140604,0,
897002,102,21,1140604,0,
897003,102,21,1140604,0,
897009,102,21,1140604,0,
897024,102,21,1140604,0,
897025,102,21,1140604,0,
897210,102,21,1140604,0,
897255,102,21,1140604,0,
897287,102,21,1140604,0,
897346,102,21,1140604,0,
897367,102,21,1140604,0,
897433,102,21,1140604,0,
897445,102,21,1140604,0,
897484,102,21,1140604,0,
897594,102,21,1140604,0,
897682,102,21,1140604,0,
897779,102,21,1140604,0,
897810,102,21,1140604,0,
897811,102,21,1140604,0,
897921,102,21,1140604,0,
897958,102,21,1140604,0,
898068,102,21,1140604,0,
898206,102,21,1140604,0,
898373,102,21,1140604,0,
898393,102,21,1140604,0,
898538,102,21,1140604,0,
898695,102,21,1140604,0,
898706,102,21,1140604,0,
898853,102,21,1140604,0,
899031,102,21,1140604,0,
899225,102,21,1140604,0,
899253,102,21,1140604,0,
899393,102,21,1140604,0,
899495,102,21,1140604,0,
899618,102,21,1140604,0,
899673,102,21,1140604,0,
899675,102,21,1140604,0,
899676,102,21,1140604,0,
899841,102,21,1140604,0,
899903,102,21,1140604,0,
899957,102,21,1140604,0,
900104,102,21,1140604,0,
900130,102,21,1140604,0,
900139,102,21,1140604,0,
900226,102,21,1140604,0,
900232,102,21,1140604,0,
900278,102,21,1140604,0,
900348,102,21,1140604,0,
900391,102,21,1140604,0,
900580,102,21,1140604,0,
900842,102,21,1140604,0,
900852,102,21,1140604,0,
900874,102,21,1140604,0,
900945,102,21,1140604,0,
900956,102,21,1140604,0,
901023,102,21,1140604,0,
901060,102,21,1140604,0,
901079,102,21,1140604,0,
901084,102,21,1140604,0,
901115,102,21,1140604,0,
901181,102,21,1140604,0,
901376,102,21,1140604,0,
901438,102,21,1140604,0,
901464,102,21,1140604,0,
901491,102,21,1140604,0,
901519,102,21,1140604,0,
901528,102,21,1140604,0,
901537,102,21,1140604,0,
901634,102,21,1140604,0,
901683,102,21,1140604,0,
901693,102,21,1140604,0,
901746,102,21,1140604,0,
901771,102,21,1140604,0,
901772,102,21,1140604,0,
901776,102,21,1140604,0,
901886,102,21,1140604,0,
901933,102,21,1140604,0,
902095,102,21,1140604,0,
902232,102,21,1140604,0,
902333,102,21,1140604,0,
902433,102,21,1140604,0,
902441,102,21,1140604,0,
902442,102,21,1140604,0,
902577,102,21,1140604,0,
902619,102,21,1140604,0,
902692,102,21,1140604,0,
902821,102,21,1140604,0,
902846,102,21,1140604,0,
902869,102,21,1140604,0,
902870,102,21,1140604,0,
903005,102,21,1140604,0,
903338,102,21,1140604,0,
903350,102,21,1140604,0,
903352,102,21,1140604,0,
903375,102,21,1140604,0,
903376,102,21,1140604,0,
903490,102,21,1140604,0,
903491,102,21,1140604,0,
903626,102,21,1140604,0,
903834,102,21,1140604,0,
903842,102,21,1140604,0,
903862,102,21,1140604,0,
903865,102,21,1140604,0,
904120,102,21,1140604,0,
904137,102,21,1140604,0,
904196,102,21,1140604,0,
904475,102,21,1140604,0,
904580,102,21,1140604,0,
904581,102,21,1140604,0,
904598,102,21,1140604,0,
904746,102,21,1140604,0,
904791,102,21,1140604,0,
904793,102,21,1140604,0,
905001,102,21,1140604,0,
905002,102,21,1140604,0,
905136,102,21,1140604,0,
905251,102,21,1140604,0,
905295,102,21,1140604,0,
905404,102,21,1140604,0,
905416,102,21,1140604,0,
905419,102,21,1140604,0,
905451,102,21,1140604,0,
905489,102,21,1140604,0,
905578,102,21,1140604,0,
905623,102,21,1140604,0,
905641,102,21,1140604,0,
905656,102,21,1140604,0,
905714,102,21,1140604,0,
905856,102,21,1140604,0,
905935,102,21,1140604,0,
906034,102,21,1140604,0,
906323,102,21,1140604,0,
906331,102,21,1140604,0,
906371,102,21,1140604,0,
906445,102,21,1140604,0,
906497,102,21,1140604,0,
906498,102,21,1140604,0,
906574,102,21,1140604,0,
906619,102,21,1140604,0,
906634,102,21,1140604,0,
906635,102,21,1140604,0,
906659,102,21,1140604,0,
906730,102,21,1140604,0,
906748,102,21,1140604,0,
906796,102,21,1140604,0,
906914,102,21,1140604,0,
906940,102,21,1140604,0,
907014,102,21,1140604,0,
907211,102,21,1140604,0,
907288,102,21,1140604,0,
907348,102,21,1140604,0,
907357,102,21,1140604,0,
907373,102,21,1140604,0,
907402,102,21,1140604,0,
907403,102,21,1140604,0,
907439,102,21,1140604,0,
907453,102,21,1140604,0,
907455,102,21,1140604,0,
907473,102,21,1140604,0,
907898,102,21,1140604,0,
908044,102,21,1140604,0,
908171,102,21,1140604,0,
908200,102,21,1140604,0,
908201,102,21,1140604,0,
908439,102,21,1140604,0,
908458,102,21,1140604,0,
908624,102,21,1140604,0,
908761,102,21,1140604,0,
908829,102,21,1140604,0,
908916,102,21,1140604,0,
909040,102,21,1140604,0,
909118,102,21,1140604,0,
909121,102,21,1140604,0,
909208,102,21,1140604,0,
909324,102,21,1140604,0,
909345,102,21,1140604,0,
909346,102,21,1140604,0,
909529,102,21,1140604,0,
909534,102,21,1140604,0,
909765,102,21,1140604,0,
909773,102,21,1140604,0,
909826,102,21,1140604,0,
909971,102,21,1140604,0,
910041,102,21,1140604,0,
910048,102,21,1140604,0,
910110,102,21,1140604,0,
